RecTimestamp,SendTimestamp,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,纬度,经度,海拔,速度（km/h）,锁星数,地面航向(度）,ID,Source_Layer2-ID,Dest MAC ID,Band,TB Size(bit),Type,Label
1699952563,1699952564,179,3238,2321,116.49330986655676,39.72899609594823,23.126624818577863,9.298552695756197,46,57.14265884506105,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,180,3239,2321,116.49330802563148,39.72900566755329,23.103973695199297,9.381540504338965,49,58.50580296611116,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,181,3240,2321,116.4933089873276,39.72899683296637,23.10697491355016,9.721166273048675,47,59.72545464935139,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,182,3241,2321,116.4933093673332,39.72898692060787,23.204644183775105,9.104802576241369,44,57.88470447273254,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,183,3242,2321,116.49331315976627,39.72899031510229,23.10934103796252,8.740338331606191,48,58.37953362764822,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,184,3243,2321,116.49331678492749,39.72898898828949,23.171997571633547,8.964638471999132,45,57.74079331739247,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,185,3244,2321,116.49331707099464,39.728985201989154,23.08875846696517,9.06615625974307,49,58.869848438670985,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,186,3245,2321,116.49331977123047,39.72897645497952,23.08240151065979,8.476505369453761,47,57.21256372394445,696E636830303000,8000001,7,47,4264,SPAT,illegal
1699952563,1699952564,127,3186,2321,116.49334,39.728934,23.2,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,1,3187,2322,116.49334,39.728935,23.2,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,2,3188,2322,116.493339,39.728937,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,3,3189,2322,116.493338,39.728939,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,4,3190,2322,116.493337,39.728941,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,5,3191,2322,116.493336,39.728943,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,6,3192,2322,116.493334,39.728946,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952564,7,3193,2322,116.493333,39.728949,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952565,8,3194,2322,116.493332,39.728952,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952565,9,3195,2322,116.49333,39.728955,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952564,1699952565,10,3196,2322,116.493329,39.728957,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,11,3197,2322,116.493328,39.728959,23.5,8.204,49,342.44,797A687523323439,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,12,3198,2322,116.493327,39.728961,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,13,3199,2322,116.493326,39.728963,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,14,3200,2322,116.493326,39.728965,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,15,3201,2322,116.493325,39.728967,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,16,3202,2322,116.493324,39.728969,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952565,17,3203,2322,116.493323,39.72897,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952566,18,3204,2322,116.493322,39.728972,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952566,19,3205,2322,116.493322,39.728975,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952565,1699952566,20,3206,2322,116.493321,39.728976,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,21,3207,2322,116.49332,39.728978,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,22,3208,2322,116.493319,39.72898,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,23,3209,2322,116.493318,39.728983,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,24,3210,2322,116.493317,39.728985,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,25,3211,2322,116.493316,39.728988,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,26,3212,2322,116.493315,39.72899,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952566,27,3213,2322,116.493314,39.728992,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952567,28,3214,2322,116.493313,39.728994,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952567,29,3215,2322,116.493312,39.728996,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952566,1699952567,30,3216,2322,116.493311,39.728999,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,31,3217,2322,116.49331,39.729001,23.5,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,32,3218,2322,116.49331,39.729003,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,33,3219,2322,116.493309,39.729005,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,34,3220,2322,116.493308,39.729008,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,35,3221,2322,116.493307,39.72901,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,36,3222,2322,116.493306,39.729012,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952567,37,3223,2322,116.493305,39.729014,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952568,38,3224,2322,116.493304,39.729016,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952568,39,3225,2322,116.493303,39.729019,23.4,8.204,49,342.44,NA,8000001,7,47,4264,SPAT,normal
1699952567,1699952568,40,3226,2322,116.493303,39.729021,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,41,3227,2322,116.493302,39.729022,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,42,3228,2322,116.493301,39.729025,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,43,3229,2322,116.4933,39.729027,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,44,3230,2322,116.493299,39.729029,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,45,3231,2322,116.493298,39.729031,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,46,3232,2322,116.493297,39.729033,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952568,47,3233,2322,116.493296,39.729035,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952569,48,3234,2322,116.493295,39.729037,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952569,49,3235,2322,116.493295,39.729039,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952568,1699952569,50,3236,2322,116.493294,39.729041,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,51,3237,2322,116.493293,39.729043,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,52,3238,2322,116.493292,39.729045,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,53,3239,2322,116.493291,39.729047,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,54,3240,2322,116.49329,39.72905,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,55,3241,2322,116.493289,39.729052,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,56,3242,2322,116.493288,39.729054,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952569,57,3243,2322,116.493287,39.729057,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952570,58,3244,2322,116.493286,39.729059,23.3,9.075,49,342.99,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952569,1699952570,59,3245,2322,116.493285,39.729062,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952569,1699952570,60,3246,2322,116.493284,39.729064,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,61,3247,2322,116.493283,39.729067,23.4,9.001,49,342.71,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,62,3248,2322,116.493282,39.72907,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,63,3249,2322,116.493281,39.729072,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,64,3250,2322,116.493281,39.729074,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,65,3251,2322,116.49328,39.729076,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,66,3252,2322,116.493279,39.729079,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952570,67,3253,2322,116.493278,39.729081,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952571,68,3254,2322,116.493277,39.729083,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952571,69,3255,2322,116.493277,39.729085,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952570,1699952571,70,3256,2322,116.493276,39.729088,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,71,3257,2322,116.493275,39.72909,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,72,3258,2322,116.493274,39.729093,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,73,3259,2322,116.493273,39.729095,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,74,3260,2322,116.493272,39.729097,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,75,3261,2322,116.493272,39.729099,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,76,3262,2322,116.493271,39.729101,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952571,77,3263,2322,116.49327,39.729104,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952572,78,3264,2322,116.493269,39.729106,23.2,9.13,50,342.97,797A687523323439,8000001,7,47,4264,SPAT,normal
1699952571,1699952572,79,3265,2322,116.493268,39.729108,23.3,9.075,49,342.99,NA,8000001,7,47,4264,SPAT,normal
1699952571,1699952572,80,3266,2322,116.493267,39.72911,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,81,3267,2322,116.493266,39.729112,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,82,3268,2322,116.493265,39.729114,23.0,9.13,49,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,83,3269,2322,116.493264,39.729116,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,84,3270,2322,116.493264,39.729118,23.2,9.13,50,342.97,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,85,3271,2322,116.493263,39.729121,23.0,9.13,49,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,86,3272,2322,116.493261,39.729123,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952572,87,3273,2322,116.49326,39.729126,23.0,9.13,49,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952573,88,3274,2322,116.493259,39.729128,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952573,89,3275,2322,116.493258,39.72913,23.2,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952572,1699952573,90,3276,2322,116.493257,39.729132,23.0,9.13,49,342.97,797A687523323333,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,91,3277,2322,116.493256,39.729134,22.9,9.13,50,342.97,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,92,3278,2322,116.493256,39.729136,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,93,3279,2322,116.493255,39.729138,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,94,3280,2322,116.493255,39.72914,23.0,9.13,49,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,95,3281,2322,116.493254,39.729141,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,96,3282,2322,116.493253,39.729143,23.0,9.13,49,342.97,797A687523323333,8000001,7,47,4264,SPAT,normal
1699952573,1699952573,97,3283,2322,116.493253,39.729145,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952574,98,3284,2322,116.493252,39.729146,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952574,99,3285,2322,116.493252,39.729148,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952573,1699952574,100,3286,2322,116.493251,39.729149,23.0,9.13,49,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,101,3287,2322,116.493251,39.729151,22.9,9.13,50,342.97,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,102,3288,2322,116.49325,39.729153,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,103,3289,2322,116.493249,39.729155,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,104,3290,2322,116.493249,39.729157,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,105,3291,2322,116.493248,39.72916,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,106,3292,2322,116.493247,39.729162,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952574,107,3293,2322,116.493246,39.729165,23.0,9.13,50,342.97,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952574,1699952575,108,3294,2322,116.493245,39.729169,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952575,109,3295,2322,116.493244,39.729172,22.9,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952574,1699952575,110,3296,2322,116.493243,39.729175,22.9,9.13,50,342.97,CCC747DFBE6C0100,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,111,3297,2322,116.493243,39.729177,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,112,3298,2322,116.493242,39.729179,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,113,3299,2322,116.49324,39.729182,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,114,3300,2322,116.49324,39.729184,23.0,9.13,50,342.97,3030303030310000,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,115,3301,2322,116.493239,39.729186,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952575,116,3302,2322,116.493238,39.729188,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952576,117,3303,2322,116.493237,39.72919,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952576,118,3304,2322,116.493236,39.729192,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952576,119,3305,2322,116.493236,39.729193,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952575,1699952576,120,3306,2322,116.493235,39.729195,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,121,3307,2322,116.493234,39.729197,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,122,3308,2322,116.493233,39.729199,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,123,3309,2322,116.493233,39.729201,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,124,3310,2322,116.493232,39.729203,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,125,3311,2322,116.493231,39.729205,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,126,3312,2322,116.49323,39.729206,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952576,127,3313,2322,116.493229,39.729208,23.0,9.13,50,342.97,797A687523323439,8000001,7,47,4264,SPAT,normal
1699952576,1699952577,1,3314,2323,116.493229,39.72921,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952576,1699952577,2,3315,2323,116.493228,39.729212,23.0,9.13,50,342.97,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,3,3316,2323,116.493228,39.729213,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,4,3317,2323,116.493227,39.729215,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,5,3318,2323,116.493226,39.729217,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,6,3319,2323,116.493225,39.729218,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,7,3320,2323,116.493225,39.729221,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,8,3321,2323,116.493224,39.729222,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,9,3322,2323,116.493223,39.729224,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952577,10,3323,2323,116.493223,39.729226,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952578,11,3324,2323,116.493222,39.729228,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952577,1699952578,12,3325,2323,116.493221,39.72923,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,13,3326,2323,116.493221,39.729232,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,14,3327,2323,116.49322,39.729234,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,15,3328,2323,116.493219,39.729235,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,16,3329,2323,116.493219,39.729237,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,17,3330,2323,116.493218,39.729239,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,18,3331,2323,116.493218,39.729241,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,19,3332,2323,116.493217,39.729242,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952578,20,3333,2323,116.493216,39.729244,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952579,21,3334,2323,116.493216,39.729246,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952578,1699952579,22,3335,2323,116.493215,39.729248,22.9,8.371,49,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,23,3336,2323,116.493214,39.72925,22.9,8.371,49,342.75,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,24,3337,2323,116.493214,39.729252,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,25,3338,2323,116.493213,39.729254,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,26,3339,2323,116.493212,39.729256,22.9,8.371,51,342.75,3030303030310000,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,27,3340,2323,116.493212,39.729258,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,28,3341,2323,116.493211,39.72926,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952579,29,3342,2323,116.49321,39.729262,22.9,8.371,50,342.75,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952579,1699952580,30,3343,2323,116.493209,39.729263,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952580,31,3344,2323,116.493209,39.729265,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952579,1699952580,32,3345,2323,116.493208,39.729267,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,33,3346,2323,116.493207,39.729269,22.9,8.371,51,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,34,3347,2323,116.493206,39.729271,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,35,3348,2323,116.493206,39.729273,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,36,3349,2323,116.493205,39.729274,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,37,3350,2323,116.493204,39.729276,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,38,3351,2323,116.493204,39.729278,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952580,39,3352,2323,116.493203,39.729279,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952581,40,3353,2323,116.493202,39.729281,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952580,1699952581,41,3354,2323,116.493202,39.729283,23.0,6.908,51,342.96,797A687523323237,8000001,7,47,4264,SPAT,normal
1699952580,1699952581,42,3355,2323,116.493201,39.729284,22.9,8.371,50,342.75,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,43,3356,2323,116.4932,39.729286,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,44,3357,2323,116.4932,39.729288,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,45,3358,2323,116.493199,39.729289,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,46,3359,2323,116.493199,39.729291,23.0,6.908,51,342.96,3030303030310000,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,47,3360,2323,116.493198,39.729293,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,48,3361,2323,116.493198,39.729295,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952581,49,3362,2323,116.493197,39.729296,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952582,50,3363,2323,116.493197,39.729298,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952582,51,3364,2323,116.493196,39.7293,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952581,1699952582,52,3365,2323,116.493196,39.729301,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,53,3366,2323,116.493195,39.729303,23.0,6.908,51,342.96,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,54,3367,2323,116.493195,39.729304,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,55,3368,2323,116.493194,39.729306,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,56,3369,2323,116.493193,39.729307,23.0,6.519,52,342.72,3030303030310000,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,57,3370,2323,116.493193,39.729309,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,58,3371,2323,116.493192,39.72931,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952582,59,3372,2323,116.493191,39.729311,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952583,60,3373,2323,116.493191,39.729313,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952582,1699952583,61,3374,2323,116.49319,39.729314,23.0,6.519,52,342.72,797A687523323439,8000001,7,47,4264,SPAT,normal
1699952582,1699952583,62,3375,2323,116.493189,39.729316,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,63,3376,2323,116.493189,39.729318,23.0,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,64,3377,2323,116.493188,39.729319,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,65,3378,2323,116.493187,39.729321,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,66,3379,2323,116.493187,39.729322,23.1,6.519,52,342.72,3030303030310000,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,67,3380,2323,116.493186,39.729323,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,68,3381,2323,116.493186,39.729324,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952583,69,3382,2323,116.493185,39.729326,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952584,70,3383,2323,116.493185,39.729327,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952584,71,3384,2323,116.493184,39.729328,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952583,1699952584,72,3385,2323,116.493183,39.729329,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952584,1699952584,73,3386,2323,116.493183,39.729331,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952584,1699952584,74,3387,2323,116.493182,39.729332,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952584,1699952584,75,3388,2323,116.493182,39.729333,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
1699952584,1699952584,76,3389,2323,116.493181,39.729335,23.1,6.519,52,342.72,NA,8000001,7,47,4264,SPAT,normal
